,start_frame,start_frame_sec,video_uid,clip_uid,total_frames,label,end_frame_sec,filename,end_frame,Unnamed: 0
10396,90887,326.78207,043323ee-0ef9-4e6e-be31-c964bc3ea999,e5c1cbf2-fbce-4742-8a24-21f4d83b7af3,123,put_away_(or_take_out)_food_items_in_the_fridge,330.87,v1/full_scale/043323ee-0ef9-4e6e-be31-c964bc3ea999.mp4,91010,10397.0
10397,95136,468.40178,043323ee-0ef9-4e6e-be31-c964bc3ea999,e5c1cbf2-fbce-4742-8a24-21f4d83b7af3,326,read_a_book,479.254,v1/full_scale/043323ee-0ef9-4e6e-be31-c964bc3ea999.mp4,95462,10398.0
10398,85882,159.927,043323ee-0ef9-4e6e-be31-c964bc3ea999,e5c1cbf2-fbce-4742-8a24-21f4d83b7af3,212,hang_clothes_in_closet,167.0,v1/full_scale/043323ee-0ef9-4e6e-be31-c964bc3ea999.mp4,86094,10399.0
10399,86171,169.56822,043323ee-0ef9-4e6e-be31-c964bc3ea999,e5c1cbf2-fbce-4742-8a24-21f4d83b7af3,133,browse_through_clothing_items_on_rack,174.0,v1/full_scale/043323ee-0ef9-4e6e-be31-c964bc3ea999.mp4,86304,10400.0
10400,86692,186.93501,043323ee-0ef9-4e6e-be31-c964bc3ea999,e5c1cbf2-fbce-4742-8a24-21f4d83b7af3,362,use_phone,199.0,v1/full_scale/043323ee-0ef9-4e6e-be31-c964bc3ea999.mp4,87054,10401.0
10401,87197,203.75637,043323ee-0ef9-4e6e-be31-c964bc3ea999,e5c1cbf2-fbce-4742-8a24-21f4d83b7af3,907,look_at_clothes_in_the_mirror,234.0,v1/full_scale/043323ee-0ef9-4e6e-be31-c964bc3ea999.mp4,88104,10402.0
10402,95233,471.64296,043323ee-0ef9-4e6e-be31-c964bc3ea999,e5c1cbf2-fbce-4742-8a24-21f4d83b7af3,221,read_a_book,479.0,v1/full_scale/043323ee-0ef9-4e6e-be31-c964bc3ea999.mp4,95454,10403.0
2593,13079,255.93685,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,149,read_a_book,260.89,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,13228,2594.0
2594,15198,326.57932,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,491,put_away_(or_take_out)_food_items_in_the_fridge,342.939,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,15689,2595.0
2595,19723,477.4086,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,79,converse,480.043,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,19802,2596.0
2596,15605,340.1432,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,54,place_items_in_shopping_cart,341.927,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,15659,2597.0
2597,12108,223.57074,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,1135,browse_through_groceries_or_food_items_on_rack,261.384,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,13243,2598.0
2598,13973,285.726,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,103,read_a_book,289.169,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,14076,2599.0
2599,15443,334.72351,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,234,put_away_(or_take_out)_food_items_in_the_fridge,342.519,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,15677,2600.0
2600,17135,391.134,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,443,browse_through_accessories_on_rack,405.89,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,17578,2601.0
2601,17891,416.33076,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,47,place_items_in_shopping_cart,417.913,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,17938,2602.0
2602,14583,306.06318,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,114,converse,309.856,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,14697,2603.0
2603,5530,4.29289,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,145,converse,9.11751,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,5675,2604.0
2604,5897,16.5356,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,110,converse,20.18475,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,6007,2605.0
2605,6007,20.18475,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,168,read_a_book,25.78785,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,6175,2606.0
2606,6308,30.22705,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,10041,converse,364.93159,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,16349,2607.0
2607,16484,369.44742,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,232,place_items_in_shopping_cart,377.16167,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,16716,2608.0
2608,16707,376.85807,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,3095,converse,480.043,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,19802,2609.0
2609,19177,459.19838,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,48,drink_beverage,460.797,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,19225,2610.0
2610,7572,72.36573,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,70,place_items_in_shopping_cart,74.68749,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,7642,2611.0
2611,7864,82.09309,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,12,place_items_in_shopping_cart,82.51021,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,7876,2612.0
2612,10045,154.80363,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,78,read_a_book,157.40345,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,10123,2613.0
2613,10369,165.60091,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,95,read_a_book,168.77705,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,10464,2614.0
2614,11030,187.62297,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,77,read_a_book,190.21555,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,11107,2615.0
2615,11229,194.26046,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,53,read_a_book,196.02325,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,11282,2616.0
2616,11464,202.10341,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,96,read_a_book,205.2954,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,11560,2617.0
2617,12526,237.49067,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,44,read_a_book,238.9501,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,12570,2618.0
2618,13071,255.65695,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,164,read_a_book,261.11705,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,13235,2619.0
2619,13970,285.64352,569fd6a2-8a40-4d6b-828b-77ef2983e880,e9398234-a0f5-47b2-a75d-aef25c1c24ec,97,read_a_book,288.87022,v1/full_scale/569fd6a2-8a40-4d6b-828b-77ef2983e880.mp4,14067,2620.0
3128,29700,0.0,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,14400,converse,480.0,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,44100,3129.0
3129,33716,133.85433,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,34,throw_away_trash,135.0,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,33750,3130.0
3130,35227,184.24066,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,23,drink_beverage,185.0,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,35250,3131.0
3131,43592,463.05271,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,508,play_board_game_or_card_game,480.0,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,44100,3132.0
3132,43498,459.94915,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,603,read_a_book,480.043,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,44101,3133.0
3133,43182,449.40551,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,61,put_away_(or_take_out)_ingredients_in_storage,451.4317,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,43243,3134.0
3134,40329,354.28517,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,2309,arrange,431.27976,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,42638,3135.0
3135,40135,347.8384,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,3966,converse,480.043,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,44101,3136.0
3136,33540,128.00716,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,46,stir,129.52384,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,33586,3137.0
3137,33701,133.35054,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,38,throw_away_trash,134.63909,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,33739,3138.0
3138,33529,127.62591,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,187,throw_away_trash,133.865,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,33716,3139.0
3139,35815,203.81721,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,148,drink_beverage,208.781,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,35963,3140.0
3140,43478,459.26657,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,40,read_a_book,460.588,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,43518,3141.0
3141,43518,460.588,780e41b7-b6c2-4a59-8b06-11ec5af6d43e,ec9cd5db-fa83-4089-9175-e5ae19a4883c,583,converse,480.043,v1/full_scale/780e41b7-b6c2-4a59-8b06-11ec5af6d43e.mp4,44101,3142.0
12478,22474,29.14185,428a80ce-ccc8-46e3-9cbb-419d224f148a,ecceec95-102d-43c1-8fa8-a3570e91574b,30,browse_through_groceries_or_food_items_on_rack,30.13756,v1/full_scale/428a80ce-ccc8-46e3-9cbb-419d224f148a.mp4,22504,12479.0
12479,31785,339.49246,428a80ce-ccc8-46e3-9cbb-419d224f148a,ecceec95-102d-43c1-8fa8-a3570e91574b,39,browse_through_other_items_on_rack,340.78885,v1/full_scale/428a80ce-ccc8-46e3-9cbb-419d224f148a.mp4,31824,12480.0
12480,35636,467.86341,428a80ce-ccc8-46e3-9cbb-419d224f148a,ecceec95-102d-43c1-8fa8-a3570e91574b,48,enter_a_supermarket,469.46354,v1/full_scale/428a80ce-ccc8-46e3-9cbb-419d224f148a.mp4,35684,12481.0
12481,35935,477.84103,428a80ce-ccc8-46e3-9cbb-419d224f148a,ecceec95-102d-43c1-8fa8-a3570e91574b,66,browse_through_clothing_items_on_rack,480.043,v1/full_scale/428a80ce-ccc8-46e3-9cbb-419d224f148a.mp4,36001,12482.0
12482,35128,450.9332,428a80ce-ccc8-46e3-9cbb-419d224f148a,ecceec95-102d-43c1-8fa8-a3570e91574b,45,use_phone,452.44745,v1/full_scale/428a80ce-ccc8-46e3-9cbb-419d224f148a.mp4,35173,12483.0
12483,34566,432.2064,428a80ce-ccc8-46e3-9cbb-419d224f148a,ecceec95-102d-43c1-8fa8-a3570e91574b,1083,converse,468.30624,v1/full_scale/428a80ce-ccc8-46e3-9cbb-419d224f148a.mp4,35649,12484.0
12484,35674,469.13395,428a80ce-ccc8-46e3-9cbb-419d224f148a,ecceec95-102d-43c1-8fa8-a3570e91574b,61,converse,471.15614,v1/full_scale/428a80ce-ccc8-46e3-9cbb-419d224f148a.mp4,35735,12485.0
12485,35635,467.83169,428a80ce-ccc8-46e3-9cbb-419d224f148a,ecceec95-102d-43c1-8fa8-a3570e91574b,120,converse,471.831,v1/full_scale/428a80ce-ccc8-46e3-9cbb-419d224f148a.mp4,35755,12486.0
12486,35866,475.53909,428a80ce-ccc8-46e3-9cbb-419d224f148a,ecceec95-102d-43c1-8fa8-a3570e91574b,134,browse_through_clothing_items_on_rack,480.0,v1/full_scale/428a80ce-ccc8-46e3-9cbb-419d224f148a.mp4,36000,12487.0
12487,35121,450.71139,428a80ce-ccc8-46e3-9cbb-419d224f148a,ecceec95-102d-43c1-8fa8-a3570e91574b,39,use_phone,452.0,v1/full_scale/428a80ce-ccc8-46e3-9cbb-419d224f148a.mp4,35160,12488.0
12488,25811,140.38139,428a80ce-ccc8-46e3-9cbb-419d224f148a,ecceec95-102d-43c1-8fa8-a3570e91574b,115,use_phone,144.20986,v1/full_scale/428a80ce-ccc8-46e3-9cbb-419d224f148a.mp4,25926,12489.0
12489,35623,467.44003,428a80ce-ccc8-46e3-9cbb-419d224f148a,ecceec95-102d-43c1-8fa8-a3570e91574b,139,converse,472.05975,v1/full_scale/428a80ce-ccc8-46e3-9cbb-419d224f148a.mp4,35762,12490.0
14356,18768,445.55348,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,991,walk_down_stairs,478.589,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,19759,14357.0
14357,17262,395.35338,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,98,use_a_vacuum_cleaner_to_clean,398.638,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,17360,14358.0
14358,17542,404.71036,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,104,dismantle_other_item,408.169,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,17646,14359.0
14359,17674,409.10789,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,190,clean,415.434,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,17864,14360.0
14360,18017,420.54496,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,135,arrange,425.035,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,18152,14361.0
14361,18598,439.90973,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,0,clean,439.90973,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,18598,14362.0
14362,8793,113.05623,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,56,use_a_vacuum_cleaner_to_clean,114.932,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,8849,14363.0
14363,15856,348.51552,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,181,use_a_vacuum_cleaner_to_clean,354.547,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,16037,14364.0
14364,16766,378.84237,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,41,clean,380.188,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,16807,14365.0
14365,17737,411.18697,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,101,clean,414.582,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,17838,14366.0
14366,17008,386.89749,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,310,use_a_vacuum_cleaner_to_clean,397.234,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,17318,14367.0
14367,19759,478.60735,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,43,walk_down_stairs,480.022,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,19802,14368.0
14368,17015,387.14309,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,295,use_a_vacuum_cleaner_to_clean,396.96019,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,17310,14369.0
14369,19507,470.19503,21abd7c0-2527-487a-a249-36d47408bae0,ed3000ee-7c10-4c27-b8ee-36072ebcc063,242,clean,478.26193,v1/full_scale/21abd7c0-2527-487a-a249-36d47408bae0.mp4,19749,14370.0
7549,42501,156.70893,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,3442,pack_other_items_into_bags,271.44487,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,45943,7550.0
7550,49373,385.75126,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,1090,use_phone,422.08921,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,50463,7551.0
7551,50432,421.05345,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,1768,use_a_laptop,480.0,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,52200,7552.0
7552,51848,468.25361,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,42,converse,469.6787,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,51890,7553.0
7553,48868,368.92183,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,108,gather_dirty_laundry,372.529,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,48976,7554.0
7554,49386,386.20911,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,1064,use_phone,421.678,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,50450,7555.0
7555,50722,430.73155,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,22,pay_at_billing_counter,431.466,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,50744,7556.0
7556,51402,453.41593,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,798,use_a_laptop,480.0,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,52200,7557.0
7557,42520,157.34898,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,2903,pack_other_items_into_bags,254.093,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,45423,7558.0
7558,49973,405.7748,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,337,pack_other_items_into_bags,416.999,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,50310,7559.0
7559,49390,386.32021,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,1010,use_phone,420.0,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,50400,7560.0
7560,51421,454.022,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,779,use_a_laptop,480.0,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,52200,7561.0
7561,51732,464.41251,1c35e580-0eb1-485f-98d5-48f1f968e952,ed985b70-9744-4d14-8539-b2ec45c5eb2d,468,converse,480.0,v1/full_scale/1c35e580-0eb1-485f-98d5-48f1f968e952.mp4,52200,7562.0
7949,14216,473.85019,8890731b-0a99-46e5-8e8a-b1366bcda55e,edc2cbf4-242e-4236-a89b-aac00a0ccfbb,184,drill_into_wall,480.0,v1/full_scale/8890731b-0a99-46e5-8e8a-b1366bcda55e.mp4,14400,7950.0
7950,13763,458.77737,8890731b-0a99-46e5-8e8a-b1366bcda55e,edc2cbf4-242e-4236-a89b-aac00a0ccfbb,7,clean,459.0,v1/full_scale/8890731b-0a99-46e5-8e8a-b1366bcda55e.mp4,13770,7951.0
7951,14256,475.18988,8890731b-0a99-46e5-8e8a-b1366bcda55e,edc2cbf4-242e-4236-a89b-aac00a0ccfbb,144,drill_into_wall,480.0,v1/full_scale/8890731b-0a99-46e5-8e8a-b1366bcda55e.mp4,14400,7952.0
7952,13765,458.84561,8890731b-0a99-46e5-8e8a-b1366bcda55e,edc2cbf4-242e-4236-a89b-aac00a0ccfbb,12,clean,459.23848,v1/full_scale/8890731b-0a99-46e5-8e8a-b1366bcda55e.mp4,13777,7953.0
7953,9516,317.21184,8890731b-0a99-46e5-8e8a-b1366bcda55e,edc2cbf4-242e-4236-a89b-aac00a0ccfbb,30,clean,318.211,v1/full_scale/8890731b-0a99-46e5-8e8a-b1366bcda55e.mp4,9546,7954.0
7954,13771,459.01907,8890731b-0a99-46e5-8e8a-b1366bcda55e,edc2cbf4-242e-4236-a89b-aac00a0ccfbb,0,clean,459.01907,v1/full_scale/8890731b-0a99-46e5-8e8a-b1366bcda55e.mp4,13771,7955.0
7955,14217,473.89675,8890731b-0a99-46e5-8e8a-b1366bcda55e,edc2cbf4-242e-4236-a89b-aac00a0ccfbb,183,fix_bonnet,480.0,v1/full_scale/8890731b-0a99-46e5-8e8a-b1366bcda55e.mp4,14400,7956.0
12587,10934,184.43658,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,818,read_a_book,211.69,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,11752,12588.0
12588,5689,9.60759,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,351,pack_food_items,21.284,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,6040,12589.0
12589,8810,113.62121,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,14,place_items_in_shopping_cart,114.086,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,8824,12590.0
12590,11414,200.43536,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,231,read_a_book,208.12,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,11645,12591.0
12591,14290,296.30588,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,124,browse_through_clothing_items_on_rack,300.443,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,14414,12592.0
12592,15335,331.13493,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,145,hang_clothes_in_closet,335.97,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,15480,12593.0
12593,18719,443.92739,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,294,exit_a_supermarket,453.724,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,19013,12594.0
12594,19274,462.43837,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,102,converse,465.826,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,19376,12595.0
12595,19705,476.80958,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,40,use_phone,478.15,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,19745,12596.0
12596,19766,478.82025,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,36,stand_in_the_queue,480.022,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,19802,12597.0
12597,12365,232.14485,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,113,enter_a_supermarket,235.891,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,12478,12598.0
12598,7811,80.34546,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,1670,browse_through_groceries_or_food_items_on_rack,136.0,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,9481,12599.0
12599,9723,144.06737,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,2008,browse_through_other_items_on_rack,211.0,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,11731,12600.0
12600,12367,232.21231,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,84,enter_a_supermarket,235.0,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,12451,12601.0
12601,15334,331.09087,e95dbd21-3017-48f5-8f36-46531f053ab1,eecc47e8-d862-401a-82e5-a823dc976673,117,hang_clothes_in_closet,335.0,v1/full_scale/e95dbd21-3017-48f5-8f36-46531f053ab1.mp4,15451,12602.0
